id,ecoregion,biome,realm,source,ecoregion_area,perc_protected_2021,perc_protected_2021_OECM
81329,South Saharan steppe and woodlands,Deserts & Xeric Shrublands,Palearctic,wwfterr," 	1,104,149 ",11.33,13.74
80438,South Sakhalin-Kurile mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	12,559 ",12.85,12.85
80817,South Siberian forest steppe,"Temperate Grasslands, Savannas & Shrublands",Palearctic,wwfterr," 	162,232 ",6.84,6.84
40171,South Taiwan monsoon rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	2,582 ",13.55,13.55
40150,South Western Ghats moist deciduous forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	23,824 ",27.95,27.95
40151,South Western Ghats montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	22,686 ",26.50,26.50
10409,Southeast Australia temperate forests,Temperate Broadleaf & Mixed Forests,Australasia,wwfterr," 	272,924 ",12.59,12.59
10803,Southeast Australia temperate savanna,"Temperate Grasslands, Savannas & Shrublands",Australasia,wwfterr," 	322,945 ",4.20,4.20
81017,Southeast Tibet shrublands and meadows,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	461,851 ",29.98,29.98
50529,Southeastern conifer forests,Temperate Conifer Forests,Nearctic,wwfterr," 	237,138 ",5.32,5.32
81219,Southeastern Iberian shrubs and woodlands,"Mediterranean Forests, Woodlands & Scrub",Palearctic,wwfterr," 	2,873 ",38.04,38.04
40210,Southeastern Indochina dry evergreen forests,Tropical & Subtropical Dry Broadleaf Forests,IndoMalay,wwfterr," 	124,530 ",30.20,30.20
50413,Southeastern mixed forests,Temperate Broadleaf & Mixed Forests,Nearctic,wwfterr," 	348,577 ",1.54,1.54
10120,Southeastern Papuan rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	77,529 ",3.29,3.29
30716,Southern Acacia-Commiphora bushlands and thickets,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	228,276 ",33.17,33.17
30717,Southern Africa bushveld,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	223,598 ",9.26,9.26
31405,Southern Africa mangroves,Mangroves,Afrotropics,wwfterr, 	996 ,23.80,23.80
81220,Southern Anatolian montane conifer and deciduous forests,"Mediterranean Forests, Woodlands & Scrub",Palearctic,wwfterr," 	76,619 ",0.28,0.28
61008,Southern Andean steppe,Montane Grasslands & Shrublands,Neotropics,wwfterr," 	125,190 ",21.17,21.17
60165,Southern Andean Yungas,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	75,508 ",12.87,12.87
40152,Southern Annamites montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	46,588 ",19.65,19.65
61406,Southern Atlantic mangroves,Mangroves,Neotropics,wwfterr," 	10,080 ",34.89,34.89
60909,Southern Cone Mesopotamian savanna,Flooded Grasslands & Savannas,Neotropics,wwfterr," 	26,963 ",1.60,1.60
30718,Southern Congolian forest-savanna mosaic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	570,928 ",3.64,3.64
50414,Southern Great Lakes forests,Temperate Broadleaf & Mixed Forests,Nearctic,wwfterr," 	245,023 ",2.09,2.09
50616,Southern Hudson Bay taiga,Boreal Forests/Taiga,Nearctic,wwfterr," 	374,589 ",11.11,11.11
21104,Southern Indian Ocean Islands tundra,Tundra,Antarctic,wwfterr," 	8,171 ",100.00,100.00
80439,Southern Korea evergreen forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	14,759 ",21.99,21.99
61407,Southern Mesoamerican Pacific mangroves,Mangroves,Neotropics,wwfterr," 	7,874 ",47.15,47.15
30719,Southern Miombo woodlands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	409,153 ",22.49,22.49
10121,Southern New Guinea freshwater swamp forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	100,142 ",8.58,8.58
10122,Southern New Guinea lowland rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	123,143 ",4.97,4.97
60230,Southern Pacific dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropics,wwfterr," 	42,520 ",4.28,4.28
31015,Southern Rift montane forest-grassland mosaic,Montane Grasslands & Shrublands,Afrotropics,wwfterr," 	33,571 ",23.00,23.00
40211,Southern Vietnam lowland dry forests,Tropical & Subtropical Dry Broadleaf Forests,IndoMalay,wwfterr," 	35,114 ",5.95,5.95
30128,Southern Zanzibar-Inhambane coastal forest mosaic,Tropical & Subtropical Moist Broadleaf Forests,Afrotropics,wwfterr," 	147,281 ",11.37,11.37
60166,Southwest Amazon moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	751,379 ",40.31,40.31
11209,Southwest Australia savanna,"Mediterranean Forests, Woodlands & Scrub",Australasia,wwfterr," 	169,271 ",8.63,8.63
11210,Southwest Australia woodlands,"Mediterranean Forests, Woodlands & Scrub",Australasia,wwfterr," 	46,150 ",12.87,12.87
40153,Southwest Borneo freshwater swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	36,849 ",14.31,14.31
81221,Southwest Iberian Mediterranean sclerophyllous and mixed forests,"Mediterranean Forests, Woodlands & Scrub",Palearctic,wwfterr," 	71,237 ",21.74,21.74
31320,Southwestern Arabian foothills savanna,Deserts & Xeric Shrublands,Afrotropics,wwfterr," 	275,270 ",1.37,1.37
31321,Southwestern Arabian montane woodlands,Deserts & Xeric Shrublands,Afrotropics,wwfterr," 	87,102 ",0.43,0.43
40212,Sri Lanka dry-zone dry evergreen forests,Tropical & Subtropical Dry Broadleaf Forests,IndoMalay,wwfterr," 	48,526 ",36.63,36.63
40154,Sri Lanka lowland rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	12,582 ",9.37,9.37
40155,Sri Lanka montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	3,086 ",20.64,20.64
30720,St. Helena scrub and woodlands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr, 	131 ,44.75,44.75
61318,St. Peter and St. Paul rocks,Deserts & Xeric Shrublands,Neotropics,wwfterr, 	6 ,100.00,100.00
31322,Succulent Karoo,Deserts & Xeric Shrublands,Afrotropics,wwfterr," 	102,919 ",24.88,24.88
80907,Suiphun-Khanka meadows and forest meadows,Flooded Grasslands & Savannas,Palearctic,wwfterr," 	33,825 ",20.51,20.51
81018,Sulaiman Range alpine meadows,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	23,924 ",0.73,0.73
10123,Sulawesi lowland rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	116,587 ",7.41,7.41
10124,Sulawesi montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	75,978 ",14.74,14.74
40156,Sulu Archipelago rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	2,341 ",0.09,0.09
40157,Sumatran freshwater swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	18,116 ",3.86,3.86
40158,Sumatran lowland rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	260,019 ",7.15,7.15
40159,Sumatran montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	73,104 ",31.89,31.89
40160,Sumatran peat swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	87,706 ",7.67,7.67
40304,Sumatran tropical pine forests,Tropical & Subtropical Coniferous Forests,IndoMalay,wwfterr," 	2,766 ",39.51,39.51
10203,Sumba deciduous forests,Tropical & Subtropical Dry Broadleaf Forests,Australasia,wwfterr," 	10,789 ",9.26,9.26
41405,Sunda Shelf mangroves,Mangroves,IndoMalay,wwfterr," 	37,529 ",12.90,12.90
40161,Sundaland heath forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	76,718 ",9.68,9.68
40162,Sundarbans freshwater swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	14,593 ",1.61,1.61
41406,Sundarbans mangroves,Mangroves,IndoMalay,wwfterr," 	20,481 ",32.08,32.08
11205,Swan Coastal Plain Scrub and Woodlands,"Mediterranean Forests, Woodlands & Scrub",Australasia,wwfterr," 	15,259 ",13.30,13.30
80440,Taiheiyo evergreen forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	138,605 ",30.48,30.48
80441,Taiheiyo montane deciduous forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	41,999 ",29.26,29.26
81111,Taimyr-Central Siberian tundra,Tundra,Palearctic,wwfterr," 	956,948 ",19.30,19.30
40172,Taiwan subtropical evergreen forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	33,474 ",20.20,20.20
81330,Taklimakan desert,Deserts & Xeric Shrublands,Palearctic,wwfterr," 	743,534 ",17.82,17.82
60167,Talamancan montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	16,378 ",62.02,62.02
51311,Tamaulipan matorral,Deserts & Xeric Shrublands,Nearctic,wwfterr," 	16,307 ",6.15,6.15
51312,Tamaulipan mezquital,Deserts & Xeric Shrublands,Nearctic,wwfterr," 	141,785 ",5.35,5.35
60168,Tapaj├│s-Xingu moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	337,305 ",72.04,72.04
80442,Tarim Basin deciduous forests and steppe,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	54,595 ",9.10,9.10
10411,Tasmanian Central Highland forests,Temperate Broadleaf & Mixed Forests,Australasia,wwfterr," 	18,743 ",32.57,32.57
10412,Tasmanian temperate forests,Temperate Broadleaf & Mixed Forests,Australasia,wwfterr," 	18,252 ",22.36,22.36
10413,Tasmanian temperate rain forests,Temperate Broadleaf & Mixed Forests,Australasia,wwfterr," 	31,338 ",59.82,59.82
61316,Tehuac├ín Valley matorral,Deserts & Xeric Shrublands,Neotropics,wwfterr," 	9,914 ",16.34,16.34
40163,Tenasserim-South Thailand semi-evergreen rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	97,539 ",21.43,21.43
40701,Terai-Duar savanna and grasslands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",IndoMalay,wwfterr," 	34,657 ",13.10,13.10
50814,Texas blackland prairies,"Temperate Grasslands, Savannas & Shrublands",Nearctic,wwfterr," 	50,367 ",0.47,0.47
41304,Thar desert,Deserts & Xeric Shrublands,IndoMalay,wwfterr," 	239,183 ",17.56,17.56
80818,Tian Shan foothill arid steppe,"Temperate Grasslands, Savannas & Shrublands",Palearctic,wwfterr," 	129,285 ",9.38,9.38
80521,Tian Shan montane conifer forests,Temperate Conifer Forests,Palearctic,wwfterr," 	27,582 ",12.52,12.52
81019,Tian Shan montane steppe and meadows,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	280,766 ",7.51,7.51
81331,Tibesti-Jebel Uweinat montane xeric woodlands,Deserts & Xeric Shrublands,Palearctic,wwfterr," 	82,419 ",0.29,0.29
81020,Tibetan Plateau alpine shrublands and meadows,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	272,731 ",49.18,49.18
80906,Tigris-Euphrates alluvial salt marsh,Flooded Grasslands & Savannas,Palearctic,wwfterr," 	35,681 ",12.20,12.20
10204,Timor and Wetar deciduous forests,Tropical & Subtropical Dry Broadleaf Forests,Australasia,wwfterr," 	33,595 ",10.73,10.73
11309,Tirari-Sturt stony desert,Deserts & Xeric Shrublands,Australasia,wwfterr," 	377,728 ",10.34,10.34
60170,Tocantins/Pindare moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	194,056 ",19.17,19.17
70114,Tongan tropical moist forests,Tropical & Subtropical Moist Broadleaf Forests,Oceania,wwfterr, 	943 ,13.63,13.63
40164,Tonle Sap freshwater swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	26,086 ",12.86,12.86
40165,Tonle Sap-Mekong peat swamp forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	29,446 ",1.80,1.80
51118,Torngat Mountain tundra,Tundra,Nearctic,wwfterr," 	32,363 ",41.74,41.74
10708,Trans Fly savanna and grasslands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia,wwfterr," 	26,789 ",38.36,38.36
81112,Trans-Baikal Bald Mountain tundra,Tundra,Palearctic,wwfterr," 	218,080 ",13.49,13.49
80609,Trans-Baikal conifer forests,Boreal Forests/Taiga,Palearctic,wwfterr," 	200,904 ",23.76,23.76
60310,Trans-Mexican Volcanic Belt pine-oak forests,Tropical & Subtropical Coniferous Forests,Neotropics,wwfterr," 	92,503 ",17.85,17.85
60172,Trindade-Martin Vaz Islands tropical forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr, 	9 ,100.00,100.00
60171,Trinidad and Tobago moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	4,752 ",30.57,30.57
30803,Tristan Da Cunha-Gough Islands shrub and grasslands,"Temperate Grasslands, Savannas & Shrublands",Afrotropics,wwfterr, 	168 ,47.95,47.95
10125,Trobriand Islands rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	4,206 ",6.17,6.17
70115,Tuamotu tropical moist forests,Tropical & Subtropical Moist Broadleaf Forests,Oceania,wwfterr, 	948 ,4.51,4.51
70116,Tubuai tropical moist forests,Tropical & Subtropical Moist Broadleaf Forests,Oceania,wwfterr, 	142 ,0.00,0.00
60232,Tumbes-Piura dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropics,wwfterr," 	41,372 ",7.32,7.32
81222,Tyrrhenian-Adriatic Sclerophyllous and mixed forests,"Mediterranean Forests, Woodlands & Scrub",Palearctic,wwfterr," 	85,191 ",22.09,22.09
60173,Uatuma-Trombetas moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	473,213 ",67.88,67.88
60174,Ucayali moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	115,186 ",20.92,20.92
40166,Upper Gangetic Plains moist deciduous forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	263,683 ",1.35,1.35
50415,Upper Midwest forest-savanna transition,Temperate Broadleaf & Mixed Forests,Nearctic,wwfterr," 	166,500 ",4.25,4.25
80610,Ural montane forests and tundra,Boreal Forests/Taiga,Palearctic,wwfterr," 	174,996 ",21.14,21.14
60710,Uruguayan savanna,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Neotropics,wwfterr," 	353,573 ",3.46,3.46
80443,Ussuri broadleaf and mixed forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	197,908 ",14.43,14.43
60404,Valdivian temperate forests,Temperate Broadleaf & Mixed Forests,Neotropics,wwfterr," 	248,651 ",24.15,24.15
10126,Vanuatu rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	13,231 ",3.90,3.90
60175,Venezuelan Andes montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	29,457 ",63.01,63.01
60233,Veracruz dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropics,wwfterr," 	6,651 ",4.77,4.77
60176,Veracruz moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	69,281 ",7.77,7.77
60177,Veracruz montane forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	4,968 ",6.15,6.15
30721,Victoria Basin forest-savanna mosaic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	166,153 ",14.03,14.03
10709,Victoria Plains tropical savanna,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Australasia,wwfterr," 	226,131 ",7.21,7.21
10127,Vogelkop montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	21,998 ",55.93,55.93
10128,Vogelkop-Aru lowland rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	77,576 ",10.70,10.70
50530,Wasatch and Uinta montane forests,Temperate Conifer Forests,Nearctic,wwfterr," 	41,558 ",4.51,4.51
81332,West Saharan montane xeric woodlands,Deserts & Xeric Shrublands,Palearctic,wwfterr," 	258,640 ",25.40,80.53
80611,West Siberian taiga,Boreal Forests/Taiga,Palearctic,wwfterr," 	1,674,261 ",5.25,5.25
30722,West Sudanian savanna,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	1,641,913 ",15.81,15.81
11310,Western Australian Mulga shrublands,Deserts & Xeric Shrublands,Australasia,wwfterr," 	461,473 ",4.52,4.52
30723,Western Congolian forest-savanna mosaic,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	414,331 ",6.42,6.42
30129,Western Congolian swamp forests,Tropical & Subtropical Moist Broadleaf Forests,Afrotropics,wwfterr," 	128,922 ",59.38,59.38
60178,Western Ecuador moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	34,183 ",5.27,5.27
80445,Western European broadleaf forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	493,458 ",30.65,30.65
50416,Western Great Lakes forests,Temperate Broadleaf & Mixed Forests,Nearctic,wwfterr," 	274,578 ",18.67,18.67
30130,Western Guinean lowland forests,Tropical & Subtropical Moist Broadleaf Forests,Afrotropics,wwfterr," 	205,561 ",12.49,12.49
50701,Western Gulf coastal grasslands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Nearctic,wwfterr," 	80,803 ",8.65,8.65
81021,Western Himalayan alpine shrub and Meadows,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	70,320 ",24.54,24.54
40403,Western Himalayan broadleaf forests,Temperate Broadleaf & Mixed Forests,IndoMalay,wwfterr," 	55,986 ",7.29,7.29
40502,Western Himalayan subalpine conifer forests,Temperate Conifer Forests,IndoMalay,wwfterr," 	39,764 ",8.63,8.63
40167,Western Java montane rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	26,342 ",7.77,7.77
40168,Western Java rain forests,Tropical & Subtropical Moist Broadleaf Forests,IndoMalay,wwfterr," 	41,752 ",2.05,2.05
70117,Western Polynesian tropical moist forests,Tropical & Subtropical Moist Broadleaf Forests,Oceania,wwfterr, 	93 ,72.58,72.58
50815,Western short grasslands,"Temperate Grasslands, Savannas & Shrublands",Nearctic,wwfterr," 	436,133 ",0.84,0.84
80444,Western Siberian hemiboreal forests,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	223,928 ",8.75,8.75
30724,Western Zambezian grasslands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	34,090 ",51.20,51.20
10414,Westland temperate forests,Temperate Broadleaf & Mixed Forests,Australasia,wwfterr," 	5,288 ",81.41,81.41
50417,Willamette Valley forests,Temperate Broadleaf & Mixed Forests,Nearctic,wwfterr," 	14,884 ",1.79,1.79
60179,Windward Islands moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	2,026 ",38.61,38.61
81113,Wrangel Island arctic desert,Tundra,Palearctic,wwfterr," 	7,548 ",99.89,99.89
51313,Wyoming Basin shrub steppe,Deserts & Xeric Shrublands,Nearctic,wwfterr," 	132,662 ",4.42,4.42
60180,Xingu-Tocantins-Araguaia moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	266,821 ",33.09,33.09
81114,Yamal-Gydan tundra,Tundra,Palearctic,wwfterr," 	413,060 ",12.46,12.46
70204,Yap tropical dry forests,Tropical & Subtropical Dry Broadleaf Forests,Oceania,wwfterr, 	102 ,0.00,0.00
10108,Yapen rain forests,Tropical & Subtropical Moist Broadleaf Forests,Australasia,wwfterr," 	2,423 ",46.86,46.86
81022,Yarlung Tsangpo arid steppe,Montane Grasslands & Shrublands,Palearctic,wwfterr," 	59,591 ",9.96,9.96
80908,Yellow Sea saline meadow,Flooded Grasslands & Savannas,Palearctic,wwfterr," 	5,334 ",44.61,44.61
60235,Yucat├ín dry forests,Tropical & Subtropical Dry Broadleaf Forests,Neotropics,wwfterr," 	49,876 ",9.64,9.64
60181,Yucat├ín moist forests,Tropical & Subtropical Moist Broadleaf Forests,Neotropics,wwfterr," 	69,849 ",23.63,23.63
50617,Yukon Interior dry forests,Boreal Forests/Taiga,Nearctic,wwfterr," 	62,516 ",2.42,2.42
80102,Yunnan Plateau subtropical evergreen forests,Tropical & Subtropical Moist Broadleaf Forests,Palearctic,wwfterr," 	240,874 ",5.42,5.42
80446,Zagros Mountains forest steppe,Temperate Broadleaf & Mixed Forests,Palearctic,wwfterr," 	398,650 ",5.11,5.11
30725,Zambezian and Mopane woodlands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	474,354 ",43.47,43.47
30726,Zambezian Baikiaea woodlands,"Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropics,wwfterr," 	265,016 ",33.43,33.43
30906,Zambezian coastal flooded savanna,Flooded Grasslands & Savannas,Afrotropics,wwfterr," 	19,588 ",74.89,74.89
30203,Zambezian Cryptosepalum dry forests,Tropical & Subtropical Dry Broadleaf Forests,Afrotropics,wwfterr," 	38,312 ",23.24,23.24
30907,Zambezian flooded grasslands,Flooded Grasslands & Savannas,Afrotropics,wwfterr," 	153,789 ",66.95,66.95
30908,Zambezian halophytics,Flooded Grasslands & Savannas,Afrotropics,wwfterr," 	30,439 ",20.87,20.87
,,,,,,,
id,ecoregion,biome,realm,source,ecoregion_area,perc_protected_2021,perc_protected_2021_OECM
22,Non-gyral Southwest Pacific,Transitional,Indo-Pacific Warm Water,pp," 	7,814,974 ",33.60,33.60
19,Leeuwin Current,Eastern Boundary,Indo-Pacific Warm Water,pp," 	1,365,671 ",23.85,23.85
31,South Central Pacific Gyre,Gyre,Indo-Pacific Warm Water,pp," 	41,497,735 ",12.16,12.16
2,Antarctic Polar Front,Polar,Southern Cold Water,pp," 	14,117,819 ",10.09,10.09
1,Antarctic,Polar,Southern Cold Water,pp," 	29,256,355 ",9.24,9.24
23,North Atlantic Transitional,Transitional,Atlantic Warm Water,pp," 	6,193,791 ",8.73,8.73
25,North Central Pacific Gyre,Gyre,Indo-Pacific Warm Water,pp," 	36,331,916 ",8.11,8.11
13,Humboldt Current,Eastern Boundary,Indo-Pacific Warm Water,pp," 	3,123,950 ",8.00,8.00
9,Equatorial Atlantic,Equatorial,Atlantic Warm Water,pp," 	16,101,183 ",7.02,7.02
10,Equatorial Pacific,Equatorial,Indo-Pacific Warm Water,pp," 	9,196,858 ",6.98,6.98
21,Mediterranean,Semi-enclosed sea,Atlantic Warm Water,pp," 	1,844,484 ",6.58,6.58
36,Subarctic Atlantic,Gyre,Northern Cold Water,pp," 	4,319,373 ",4.22,6.31
8,Eastern Tropical Pacific,Equatorial,Indo-Pacific Warm Water,pp," 	11,806,474 ",6.12,6.12
17,Inter American Seas,Semi-enclosed sea,Atlantic Warm Water,pp," 	3,339,245 ",5.82,5.82
15,Indian Ocean Monsoon Gyre,Gyre,Indo-Pacific Warm Water,pp," 	19,157,872 ",5.77,5.77
30,South Central Atlantic Gyre,Gyre,Atlantic Warm Water,pp," 	14,770,274 ",5.53,5.53
28,Sea of Japan/East Sea,Semi-enclosed sea,Indo-Pacific Warm Water,pp," 	741,738 ",4.60,4.60
35,Subtropical Convergence,Transitional,Southern Cold Water,pp," 	21,872,193 ",4.52,4.52
3,Arctic,Polar,Northern Cold Water,pp," 	7,806,787 ",4.36,4.43
12,Gulf Stream,Western Boundary,Atlantic Warm Water,pp," 	1,190,474 ",2.22,4.40
6,California Current,Eastern Boundary,Indo-Pacific Warm Water,pp," 	1,466,076 ",1.38,4.32
16,Indonesian Through-Flow,Semi-enclosed sea,Indo-Pacific Warm Water,pp," 	3,594,792 ",4.20,4.20
18,Kuroshio,Western Boundary,Indo-Pacific Warm Water,pp," 	1,064,471 ",3.84,3.84
33,Subantarctic,Polar,Southern Cold Water,pp," 	16,821,595 ",3.53,3.53
14,Indian Ocean Gyre,Gyre,Indo-Pacific Warm Water,pp," 	18,533,742 ",2.85,2.85
24,North Central Atlantic Gyre,Gyre,Atlantic Warm Water,pp," 	12,187,095 ",1.60,1.60
0,Agulhas Current,Western Boundary,Indo-Pacific Warm Water,pp," 	2,117,940 ",1.56,1.56
32,South China Sea,Semi-enclosed sea,Indo-Pacific Warm Water,pp," 	1,595,689 ",1.12,1.12
7,Canary Current,Eastern Boundary,Atlantic Warm Water,pp," 	1,804,857 ",1.05,1.05
34,Subarctic Pacific,Gyre,Northern Cold Water,pp," 	8,220,927 ",0.30,0.76
4,Benguela Current,Eastern Boundary,Atlantic Warm Water,pp," 	1,342,784 ",0.30,0.30
27,Red Sea,Semi-enclosed sea,Indo-Pacific Warm Water,pp," 	230,929 ",0.28,0.28
26,North Pacific Transitional,Transitional,Indo-Pacific Warm Water,pp," 	7,359,035 ",0.00,0.01
29,Somali Current,Western Boundary,Indo-Pacific Warm Water,pp," 	2,609,947 ",0.00,0.00
5,Black Sea,Semi-enclosed sea,Atlantic Warm Water,pp," 	292,177 ",0.00,0.00
11,Guinea Current,Eastern Boundary,Atlantic Warm Water,pp," 	630,332 ",0.00,0.00
20,Malvinas Current,Western Boundary,Atlantic Warm Water,pp," 	690,107 ",0.00,0.00
,,,,,,,
id,ecoregion,biome,realm,source,ecoregion_area,perc_protected_2021,perc_protected_2021 + OECM
20164,Revillagigedos,Tropical East Pacific,Tropical Eastern Pacific,meow, 	972 ,100.00,100.00
20173,Eastern Galapagos Islands,Galapagos,Tropical Eastern Pacific,meow," 	13,443 ",100.00,100.00
20217,Bouvet Island,Subantarctic Islands,Southern Ocean,meow, 	518 ,100.00,100.00
20169,Cocos Islands,Tropical East Pacific,Tropical Eastern Pacific,meow, 	263 ,100.00,100.00
20194,Amsterdam-St Paul,Amsterdam-St Paul,Temperate Southern Africa,meow, 	937 ,100.00,100.00
20172,Northern Galapagos Islands,Galapagos,Tropical Eastern Pacific,meow, 	455 ,100.00,100.00
20215,Crozet Islands,Subantarctic Islands,Southern Ocean,meow," 	8,099 ",100.00,100.00
20073,Sao Pedro and Sao Paulo Islands,Tropical Southwestern Atlantic,Tropical Atlantic,meow, 	78 ,100.00,100.00
20216,Prince Edward Islands,Subantarctic Islands,Southern Ocean,meow," 	1,503 ",100.00,100.00
20106,Chagos,Central Indian Ocean Islands,Western Indo-Pacific,meow," 	25,896 ",100.00,100.00
25195,Kermadec Island,Northern New Zealand,Temperate Australasia,meow," 	1,681 ",100.00,100.00
20174,Western Galapagos Islands,Galapagos,Tropical Eastern Pacific,meow," 	2,878 ",100.00,100.00
20150,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,meow," 	26,605 ",99.99,99.99
20214,Kerguelen Islands,Subantarctic Islands,Southern Ocean,meow," 	70,111 ",99.98,99.98
20143,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,meow," 	191,438 ",99.96,99.96
20074,Fernando de Naronha and Atoll das Rocas,Tropical Southwestern Atlantic,Tropical Atlantic,meow, 	440 ,99.90,99.90
20163,Easter Island,Easter Island,Eastern Indo-Pacific,meow, 	708 ,99.42,99.42
20220,South Georgia,Scotia Sea,Southern Ocean,meow," 	33,702 ",99.25,99.25
