SitRecID, site_area ,terr,fresh,marine, pa_area ,oecm_area,paoecm_area,pa_perc,paoecm_perc,pa_category,paoecm_category
15142,0.02,Y,N,Y,0.0203,0,0.0203,100,101.5,complete,complete
15143,486.042,Y,N,N,392.8972,0,392.8972,80.84,80.83605944,partial,partial
15144,5.734,Y,Y,N,2.7493,0,2.7493,47.95,47.94733171,partial,partial
15145,26.119,Y,N,Y,25.5326,0,25.5326,97.75,97.75489108,partial,partial
15146,0.474,Y,Y,N,0,0,0,0,0,none,none
15147,576.378,Y,N,N,337.2592,0,337.2592,58.51,58.51354493,partial,partial
15148,0.089,Y,N,Y,0.0887,0,0.0887,100,99.66292135,complete,complete
15149,137.296,Y,N,N,100.0345,0,100.0345,72.86,72.86046207,partial,partial
15150,0.312,Y,N,Y,0.3118,0,0.3118,100,99.93589744,complete,complete
15151,25.525,Y,N,Y,5.663,0,5.663,22.19,22.18609207,partial,partial
15152,1.051,Y,Y,N,1.0359,0,1.0359,98.6,98.56327307,complete,complete
15153,0.316,Y,N,Y,0.3158,0,0.3158,100,99.93670886,complete,complete
15154,1.682,Y,N,Y,0.1576,0,0.1576,9.37,9.36979786,partial,partial
15155,69.72,Y,Y,N,2.0325,0,2.0325,2.92,2.915232358,partial,partial
15156,786.746,Y,N,N,495.0668,0,495.0668,62.93,62.92587442,partial,partial
15157,77.063,Y,Y,Y,76.5139,0,76.5139,99.29,99.2874661,complete,complete
15158,8.348,Y,N,Y,8.1164,0,8.1164,97.22,97.2256828,partial,partial
15159,8.812,Y,N,Y,0.84,0,0.84,9.53,9.532455742,partial,partial
15160,21.435,Y,N,Y,5.0776,0,5.0776,23.69,23.68836016,partial,partial
15162,6.593,Y,N,Y,6.3374,0,6.3374,96.12,96.12316093,partial,partial
15163,3.236,Y,Y,N,3.2364,0,3.2364,100,100.0123609,complete,complete
15164,1.585,Y,N,Y,1.423,0,1.423,89.79,89.77917981,partial,partial
15165,12.256,Y,N,Y,7.1506,0,7.1506,58.34,58.34366841,partial,partial
15166,73.923,Y,N,Y,72.6741,0,72.6741,98.31,98.31053934,complete,complete
15167,395.917,Y,N,N,280.0111,0,280.0111,70.72,70.72469735,partial,partial
15168,675.678,Y,Y,N,671.7264,0,671.7264,99.42,99.41516521,complete,complete
15169,72.287,Y,N,Y,72.2871,0,72.2871,100,100.0001383,complete,complete
15170,0.047,Y,N,Y,0.0472,0,0.0472,100,100.4255319,complete,complete
15171,0.013,Y,N,Y,0.0125,0,0.0125,100,96.15384615,complete,complete
15172,145.333,Y,Y,Y,145.3327,0,145.3327,100,99.99979358,complete,complete
15173,4.491,Y,N,Y,4.4909,0,4.4909,100,99.99777332,complete,complete
15174,48.585,Y,N,Y,48.5851,0,48.5851,100,100.0002058,complete,complete
15175,706.675,Y,N,Y,706.6747,0,706.6747,100,99.99995755,complete,complete
15176,13.281,Y,N,Y,11.9714,0,11.9714,90.14,90.13929674,partial,partial
15177,12.682,Y,N,Y,11.3718,0,11.3718,89.67,89.66882195,partial,partial
15178,11.964,Y,N,Y,11.1974,0,11.1974,93.59,93.592444,partial,partial
15179,29.477,Y,N,Y,29.4102,0,29.4102,99.77,99.77338264,complete,complete
15180,84.747,Y,N,N,78.3539,0,78.3539,92.46,92.45625214,partial,partial
15181,0.078,Y,N,Y,0.0784,0,0.0784,100,100.5128205,complete,complete
15182,29.751,Y,N,N,29.4828,0,29.4828,99.1,99.0985177,complete,complete
15183,1.044,Y,N,Y,1.0438,0,1.0438,100,99.98084291,complete,complete
15184,958.208,Y,N,N,523.0237,0,523.0237,54.58,54.58352466,partial,partial
15185,98.41,Y,N,Y,98.3468,0,98.3468,99.94,99.93577888,complete,complete
15186,8.875,Y,Y,N,8.4699,0,8.4699,95.43,95.43549296,partial,partial
15187,"1,244.08",Y,N,N,"1,244.08",0,1244.08,100,100,complete,complete
15188,199.887,Y,N,N,6.5776,0,6.5776,3.29,3.290659222,partial,partial
15189,107.163,Y,Y,N,93.8503,0,93.8503,87.58,87.57714883,partial,partial
15190,836.573,Y,N,Y,1.6605,0,1.6605,0.2,0.198488357,none,none
15191,10.319,Y,Y,Y,0,0,0,0,0,none,none
15192,296.143,Y,N,N,296.1429,0,296.1429,100,99.99996623,complete,complete
15194,340.793,Y,N,N,340.7932,0,340.7932,100,100.0000587,complete,complete
15195,200.842,Y,Y,Y,200.8418,0,200.8418,100,99.99990042,complete,complete
15196,650.829,Y,N,N,614.573,0,614.573,94.43,94.42925868,partial,partial
15197,"4,350.87",Y,N,N,"4,188.19",0,4188.19,96.26,96.26097769,partial,partial
15198,224.488,Y,N,N,221.0629,0,221.0629,98.47,98.47426143,complete,complete
15200,"1,730.58",Y,N,N,"1,706.42",0,1706.42,98.6,98.60393625,complete,complete
15201,"1,023.00",Y,Y,N,"1,012.45",0,1012.45,98.97,98.96871945,complete,complete
15202,784.696,Y,N,N,757.9947,0,757.9947,96.6,96.59724275,partial,partial
15203,"1,184.50",Y,Y,N,"1,150.83",0,1150.83,97.16,97.1574504,partial,partial
15204,307.332,Y,N,N,268.4818,0,268.4818,87.36,87.35888225,partial,partial
15205,6.615,Y,Y,N,2.5854,0,2.5854,39.08,39.08390023,partial,partial
15206,119.612,Y,Y,N,81.4742,0,81.4742,68.12,68.11540648,partial,partial
15207,365.402,Y,Y,N,30.9384,0,30.9384,8.47,8.46694873,partial,partial
15208,390.185,Y,N,N,116.0001,0,116.0001,29.73,29.72951292,partial,partial
15209,43.523,Y,N,N,0,0,0,0,0,none,none
15210,139.411,Y,N,N,2.8606,0,2.8606,2.05,2.051918428,partial,partial
15211,11.327,Y,Y,N,0,0,0,0,0,none,none
15212,353.383,Y,N,N,75.4361,0,75.4361,21.35,21.34683898,partial,partial
15213,18.753,Y,Y,N,0.4006,0,0.4006,2.14,2.136191543,partial,partial
15214,23.619,Y,Y,N,0,0,0,0,0,none,none
15215,596.207,Y,N,N,1.0178,0,1.0178,0.17,0.170712521,none,none
15216,636.964,Y,N,N,383.3495,0,383.3495,60.18,60.18385654,partial,partial
15217,16.146,Y,Y,N,0,0,0,0,0,none,none
15218,35.383,Y,N,N,0,0,0,0,0,none,none
15219,15.593,Y,N,N,0,0,0,0,0,none,none
15220,84.552,Y,N,N,73.4639,0,73.4639,86.89,86.88605828,partial,partial
15221,69.495,Y,Y,N,57.7098,0,57.7098,83.04,83.04165767,partial,partial
15222,11.901,Y,Y,N,0,0,0,0,0,none,none
15223,192.251,Y,Y,N,0,0,0,0,0,none,none
15224,12.215,Y,N,N,10.2941,0,10.2941,84.28,84.27425297,partial,partial
15225,217.992,Y,Y,N,0,0,0,0,0,none,none
15226,72.766,Y,N,N,0,0,0,0,0,none,none
15227,17.856,Y,N,N,17.1598,0,17.1598,96.1,96.10103047,partial,partial
15228,"2,815.09",Y,N,N,3.7573,0,3.7573,0.13,0.133469978,none,none
15229,"1,565.67",Y,N,Y,"1,565.65",0,1565.65,100,99.99872259,complete,complete
15230,"6,775.09",Y,N,Y,231.2231,0,231.2231,3.41,3.412841748,partial,partial
15231,13.429,Y,Y,N,0,0,0,0,0,none,none
15232,15.369,Y,N,N,15.209,0,15.209,98.96,98.95894333,complete,complete
15233,235.658,Y,N,N,208.4663,0,208.4663,88.46,88.46137199,partial,partial
15234,62.472,Y,N,N,52.6745,0,52.6745,84.32,84.316974,partial,partial
15235,4.024,Y,N,Y,0,0,0,0,0,none,none
15236,763.531,Y,N,N,0,0,0,0,0,none,none
15237,15.228,Y,N,N,14.3579,0,14.3579,94.29,94.28618335,partial,partial
15238,114.411,Y,N,N,105.946,0,105.946,92.6,92.6012359,partial,partial
15239,1.087,Y,N,N,0.6743,0,0.6743,62.02,62.03311868,partial,partial
15240,173.599,Y,Y,N,145.0389,0,145.0389,83.55,83.54823472,partial,partial
15241,52.829,Y,N,N,52.8264,0,52.8264,99.99,99.99507846,complete,complete
15242,73.727,Y,N,N,0.5153,0,0.5153,0.7,0.698929836,none,none
15244,16.502,Y,N,N,13.5881,0,13.5881,82.34,82.34214035,partial,partial
15245,80.371,Y,N,N,50.5714,0,50.5714,62.92,62.92244715,partial,partial
15246,17.07,Y,N,N,14.6396,0,14.6396,85.76,85.76215583,partial,partial
15248,239.85,Y,Y,N,206.8429,0,206.8429,86.24,86.23844069,partial,partial
15249,67.71,Y,N,N,63.7842,0,63.7842,94.2,94.2020381,partial,partial
15250,499.942,Y,Y,N,499.9382,0,499.9382,100,99.99923991,complete,complete
15251,29.674,Y,Y,N,15.3135,0,15.3135,51.61,51.60578284,partial,partial
15252,17.332,Y,Y,N,3.7421,0,3.7421,21.59,21.59069928,partial,partial
15253,78.918,Y,Y,N,78.8967,0,78.8967,99.97,99.97300996,complete,complete
15254,570.077,Y,N,Y,0,0,0,0,0,none,none
15256,23.757,Y,N,Y,0,0,0,0,0,none,none
15258,40.243,Y,N,Y,38.635,0,38.635,96,96.00427404,partial,partial
15259,29.426,Y,N,Y,22.5245,0,22.5245,76.55,76.54625161,partial,partial
15260,35.405,Y,N,N,0.3671,0,0.3671,1.04,1.036859201,none,none
15262,997.039,Y,N,Y,354.0713,0,354.0713,35.51,35.51228187,partial,partial
15263,0.079,Y,N,Y,0.0789,0,0.0789,100,99.87341772,complete,complete
15264,983.747,Y,N,N,724.5099,0,724.5099,73.65,73.64799079,partial,partial
15265,0.638,Y,Y,N,0.6382,0,0.6382,100,100.031348,complete,complete
15266,"1,125.67",Y,N,N,801.9637,0,801.9637,71.24,71.24323292,partial,partial
15267,1.361,Y,N,Y,1.3592,0,1.3592,99.85,99.86774431,complete,complete
15268,0.119,Y,Y,N,0,0,0,0,0,none,none
15269,0.014,Y,N,Y,0.0141,0,0.0141,100,100.7142857,complete,complete
15270,0.681,Y,N,Y,0.6814,0,0.6814,100,100.0587372,complete,complete
15271,1.444,Y,Y,N,1.4288,0,1.4288,98.92,98.94736842,complete,complete
15272,19.895,Y,Y,N,11.4353,0,11.4353,57.48,57.47826087,partial,partial
15273,3.347,Y,Y,N,3.1974,0,3.1974,95.53,95.53032566,partial,partial
15274,516.408,Y,N,N,483.3583,0,483.3583,93.6,93.60007978,partial,partial
15275,0.581,Y,Y,N,0.5536,0,0.5536,95.22,95.28399312,partial,partial
15276,196.343,Y,Y,N,12.1513,0,12.1513,6.19,6.188812435,partial,partial
15277,0.554,Y,Y,N,0.3682,0,0.3682,66.52,66.46209386,partial,partial
15278,16.118,Y,N,Y,14.9929,0,14.9929,93.02,93.01960541,partial,partial
15279,2.803,Y,N,Y,2.8034,0,2.8034,100,100.0142704,complete,complete
15280,8.646,Y,Y,N,8.5399,0,8.5399,98.77,98.77284293,complete,complete
15281,0.592,Y,N,Y,0.5915,0,0.5915,100,99.91554054,complete,complete
15282,"1,244.74",Y,Y,Y,167.808,0,167.808,13.48,13.4813696,partial,partial
15283,0.24,Y,N,Y,0.2396,0,0.2396,100,99.83333333,complete,complete
15284,118.472,Y,N,Y,70.1957,0,70.1957,59.25,59.25087784,partial,partial
15285,5.461,Y,N,Y,4.811,0,4.811,88.1,88.09741806,partial,partial
15286,371.523,Y,Y,Y,39.0272,0,39.0272,10.5,10.50465247,partial,partial
15287,4.52,Y,N,Y,0,0,0,0,0,none,none
15288,585.768,Y,Y,Y,335.4852,0,335.4852,57.27,57.27270865,partial,partial
15289,2.024,Y,N,Y,1.8322,0,1.8322,90.52,90.52371542,partial,partial
15290,225.722,Y,Y,Y,51.743,0,51.743,22.92,22.92333047,partial,partial
15291,0.821,Y,N,Y,0.7537,0,0.7537,91.83,91.80267966,partial,partial
15292,1.816,Y,N,Y,0.9718,0,0.9718,53.52,53.51321586,partial,partial
15293,42.437,Y,N,Y,42.2097,0,42.2097,99.46,99.4643825,complete,complete
15294,59.397,Y,Y,N,59.3962,0,59.3962,100,99.99865313,complete,complete
15295,17.71,Y,Y,N,0,0,0,0,0,none,none
15296,18.103,Y,Y,N,15.8138,0,15.8138,87.35,87.35458211,partial,partial
15297,391.681,Y,N,N,390.2175,0,390.2175,99.63,99.6263541,complete,complete
15300,13.715,Y,N,Y,12.9625,0,12.9625,94.51,94.5133066,partial,partial
15301,29.847,Y,N,Y,0,0,0,0,0,none,none
15302,1.197,Y,N,Y,0,0,0,0,0,none,none
15304,10.073,Y,N,N,0,0,0,0,0,none,none
15306,4.046,Y,N,N,0.049,0,0.049,1.21,1.211072664,none,none
15307,10.071,Y,N,N,0,0,0,0,0,none,none
15308,42.163,Y,N,N,27.4407,0,27.4407,65.08,65.08241823,partial,partial
15309,33.539,Y,N,N,0.9308,0,0.9308,2.78,2.775276544,partial,partial
15310,22.713,Y,N,N,0,0,0,0,0,none,none
15311,28.606,Y,N,N,7.3945,0,7.3945,25.85,25.84947214,partial,partial
15312,74.456,Y,N,N,0.4679,0,0.4679,0.63,0.628424842,none,none
15313,23.101,Y,N,N,0,0,0,0,0,none,none
15314,17.321,Y,N,N,8.1833,0,8.1833,47.25,47.24496276,partial,partial
15315,25.663,Y,N,N,0,0,0,0,0,none,none
15316,120.072,Y,Y,N,114.6387,0,114.6387,95.47,95.47496502,partial,partial
15317,308.054,Y,Y,N,305.251,0,305.251,99.09,99.09009459,complete,complete
15318,53.246,Y,N,N,0.2145,0,0.2145,0.4,0.402847162,none,none
15319,7.787,Y,N,N,3.6394,0,3.6394,46.74,46.73686914,partial,partial
15320,118.289,Y,N,N,111.1096,0,111.1096,93.93,93.93062753,partial,partial
15321,23.123,Y,N,N,3.575,0,3.575,15.46,15.46079661,partial,partial
15322,9.96,Y,N,N,8.766,0,8.766,88.01,88.01204819,partial,partial
15323,22.147,Y,N,N,0,0,0,0,0,none,none
15324,48.766,Y,N,N,22.1158,0,22.1158,45.35,45.35085921,partial,partial
15325,40.208,Y,N,N,32.9137,0,32.9137,81.86,81.85858536,partial,partial
15326,3.785,Y,N,N,2.8931,0,2.8931,76.44,76.43593131,partial,partial
15327,56.643,Y,N,Y,54.9819,0,54.9819,97.07,97.06742228,partial,partial
15328,30.474,Y,N,Y,25.8798,0,25.8798,84.92,84.92419768,partial,partial
15329,232.55,Y,N,Y,229.3145,0,229.3145,98.61,98.6086863,complete,complete
15330,1.197,Y,N,N,0,0,0,0,0,none,none
15331,6.031,Y,N,N,2.1668,0,2.1668,35.93,35.92770685,partial,partial
15332,2.558,Y,N,N,0.7291,0,0.7291,28.5,28.50273651,partial,partial
15333,3.785,Y,N,Y,2.8054,0,2.8054,74.11,74.11889036,partial,partial
15334,24.436,Y,N,N,19.6001,0,19.6001,80.21,80.20993616,partial,partial
15335,5.997,Y,N,Y,4.5106,0,4.5106,75.21,75.2142738,partial,partial
15337,57.026,Y,N,N,0,0,0,0,0,none,none
15338,73.886,Y,N,N,0.2472,0,0.2472,0.33,0.334569472,none,none
15339,30.126,Y,N,N,22.8437,0,22.8437,75.83,75.82719246,partial,partial
15340,"14,199.84",Y,Y,N,0,0,0,0,0,none,none
15341,"2,750.63",Y,Y,N,316.0594,0,316.0594,11.49,11.49043674,partial,partial
15342,"1,498.04",Y,Y,N,985.1488,0,985.1488,65.76,65.76251635,partial,partial
15343,"2,596.59",Y,Y,N,"2,596.59",0,2596.59,100,100,complete,complete
15344,954.382,Y,Y,N,132.5509,0,132.5509,13.89,13.88866303,partial,partial
15345,75.586,Y,Y,N,35.0578,0,35.0578,46.38,46.38134046,partial,partial
15346,146.125,Y,Y,N,0.4268,0,0.4268,0.29,0.2920787,none,none
15347,793.288,Y,Y,N,773.9793,0,773.9793,97.57,97.56599117,partial,partial
15348,302.522,Y,Y,N,217.0493,0,217.0493,71.75,71.74661677,partial,partial
15349,666.097,Y,Y,N,109.7963,0,109.7963,16.48,16.48353018,partial,partial
15350,208.323,Y,Y,N,0,0,0,0,0,none,none
15351,782.374,Y,Y,N,239.9629,0,239.9629,30.67,30.67112404,partial,partial
15352,332.669,Y,Y,N,332.6681,0,332.6681,100,99.99972946,complete,complete
15353,418.716,Y,Y,N,216.3262,0,216.3262,51.66,51.66418288,partial,partial
15354,44.679,Y,Y,N,0,0,0,0,0,none,none
15355,"1,795.23",Y,Y,N,"1,541.05",0,1541.05,85.84,85.84136852,partial,partial
15356,269.886,Y,Y,N,110.5166,0,110.5166,40.95,40.94936381,partial,partial
15357,519.135,Y,Y,N,245.5857,0,245.5857,47.31,47.30671213,partial,partial
15358,607.816,Y,Y,N,340.8915,0,340.8915,56.08,56.08465391,partial,partial
15359,263.467,Y,Y,N,192.5933,0,192.5933,73.1,73.09959122,partial,partial
15360,138.454,Y,Y,N,0,0,0,0,0,none,none
15361,317.405,Y,Y,N,0,0,0,0,0,none,none
15362,213.682,Y,Y,N,153.0358,0,153.0358,71.62,71.6184798,partial,partial
15363,475.218,Y,Y,N,247.4131,0,247.4131,52.06,52.06307421,partial,partial
15364,25.202,Y,Y,N,0,0,0,0,0,none,none
15365,2.601,Y,Y,N,2.6012,0,2.6012,100,100.0076894,complete,complete
15367,103.526,Y,Y,N,70.1532,0,70.1532,67.76,67.76384676,partial,partial
15369,"1,283.60",Y,Y,N,"1,283.60",0,1283.6,100,100,complete,complete
15370,187.054,Y,Y,N,96.1998,0,96.1998,51.43,51.42889219,partial,partial
15371,"1,026.34",Y,Y,N,551.3392,0,551.3392,53.72,53.71896253,partial,partial
15372,"1,204.92",Y,Y,N,"1,154.92",0,1154.92,95.85,95.85034691,partial,partial
15373,118.441,Y,N,N,0,0,0,0,0,none,none
15374,157.027,Y,N,N,0,0,0,0,0,none,none
15375,345.523,Y,Y,N,0,0,0,0,0,none,none
15376,470.489,Y,Y,N,404.2324,0,404.2324,85.92,85.91750285,partial,partial
15377,"1,150.45",Y,Y,N,"1,150.44",0,1150.44,100,99.99913077,complete,complete
15378,74.176,Y,Y,N,70.8443,0,70.8443,95.51,95.50838546,partial,partial
15379,194.17,Y,Y,N,136.2041,0,136.2041,70.15,70.1468301,partial,partial
15380,77.276,Y,Y,N,50.3583,0,50.3583,65.17,65.1668047,partial,partial
15381,475.164,Y,Y,N,253.7493,0,253.7493,53.4,53.40246736,partial,partial
15382,"1,006.67",Y,Y,N,131.9158,0,131.9158,13.1,13.10417515,partial,partial
15383,85.054,Y,N,Y,15.4917,0,15.4917,18.21,18.21395819,partial,partial
15384,"2,552.54",Y,Y,N,110.3034,0,110.3034,4.32,4.321319157,partial,partial
15385,37.848,Y,Y,N,2.3945,0,2.3945,6.33,6.326622279,partial,partial
15386,73.292,Y,Y,N,48.6535,0,48.6535,66.38,66.38309775,partial,partial
15387,211.218,Y,Y,N,0,0,0,0,0,none,none
15388,596.19,Y,N,N,0,0,0,0,0,none,none
15389,"2,637.44",Y,N,Y,"1,383.23",0,1383.23,52.45,52.44593242,partial,partial
15390,274.359,Y,Y,N,0,0,0,0,0,none,none
15391,689.52,Y,N,Y,571.9075,0,571.9075,82.94,82.9428443,partial,partial
15392,273.002,Y,N,Y,260.7909,0,260.7909,95.53,95.52710237,partial,partial
15393,417.178,Y,N,Y,0,0,0,0,0,none,none
15394,31.688,Y,N,Y,0,0,0,0,0,none,none
15395,0.024,Y,N,Y,0,0,0,0,0,none,none
15396,1.149,Y,N,Y,1.1492,0,1.1492,100,100.0174064,complete,complete
15397,1.106,Y,N,Y,0,0,0,0,0,none,none
15398,125.99,Y,N,Y,101.0862,0,101.0862,80.23,80.2335106,partial,partial
15399,"2,589.27",Y,Y,N,609.4399,0,609.4399,23.54,23.53713209,partial,partial
15400,"1,530.43",Y,Y,N,"1,331.14",0,1331.14,86.98,86.97816953,partial,partial
15401,126.103,Y,Y,N,126.1027,0,126.1027,100,99.9997621,complete,complete
15402,"1,614.28",Y,Y,N,456.2996,0,456.2996,28.27,28.26644696,partial,partial
15403,"5,386.09",Y,Y,N,0,0,0,0,0,none,none
15404,930.707,Y,Y,N,0,0,0,0,0,none,none
15405,"4,855.83",Y,Y,N,"4,129.77",0,4129.77,85.05,85.04766435,partial,partial
15406,"1,391.82",Y,Y,N,820.8515,0,820.8515,58.98,58.97684327,partial,partial
15407,448.177,Y,N,N,0,0,0,0,0,none,none
15408,878.132,Y,Y,N,523.0303,0,523.0303,59.56,59.5616946,partial,partial
15409,"4,338.04",Y,Y,N,769.7447,0,769.7447,17.74,17.74406644,partial,partial
15410,42.776,Y,Y,N,42.7756,0,42.7756,100,99.9990649,complete,complete
15411,"1,417.49",Y,Y,N,0,0,0,0,0,none,none
15412,837.014,Y,Y,N,682.4836,0,682.4836,81.54,81.53789542,partial,partial
15413,120.421,Y,N,N,40.1097,0,40.1097,33.31,33.3078948,partial,partial
15414,402.93,Y,Y,N,0,0,0,0,0,none,none
15415,"4,519.76",Y,Y,N,92.4397,0,92.4397,2.05,2.045234703,partial,partial
15416,"6,623.47",Y,Y,N,"4,321.52",0,4321.52,65.25,65.2455586,partial,partial
15417,41.793,Y,Y,N,34.2045,0,34.2045,81.84,81.84265308,partial,partial
15418,593.182,Y,Y,N,0,0,0,0,0,none,none
15419,699.482,Y,N,N,1.239,0,1.239,0.18,0.177131077,none,none
15420,388.041,Y,Y,N,0,0,0,0,0,none,none
15421,74.724,Y,N,N,59.6733,0,59.6733,79.86,79.85827846,partial,partial
15422,"16,970.92",Y,N,N,259.7481,0,259.7481,1.53,1.530548138,none,none
15423,420.396,Y,Y,N,20.3445,0,20.3445,4.84,4.839365741,partial,partial
15424,141.309,Y,Y,N,0,0,0,0,0,none,none
15425,"1,762.72",Y,N,N,738.6088,0,738.6088,41.9,41.90165199,partial,partial
15426,852.014,Y,Y,N,175.034,0,175.034,20.54,20.54355914,partial,partial
15427,"27,179.53",Y,N,N,"1,804.47",0,1804.47,6.64,6.639077276,partial,partial
15428,"1,547.01",Y,Y,N,0,0,0,0,0,none,none
15429,146,Y,Y,N,0.0519,0,0.0519,0.04,0.035547945,none,none
15430,381.896,Y,Y,N,0,0,0,0,0,none,none
15431,612.054,Y,Y,N,0,0,0,0,0,none,none
15432,717.497,Y,N,N,2.3574,0,2.3574,0.33,0.328558865,none,none
15433,"1,555.13",Y,Y,N,"1,327.65",0,1327.65,85.37,85.37228399,partial,partial
15434,488.459,Y,Y,N,0,0,0,0,0,none,none
15435,718.333,Y,Y,N,0,0,0,0,0,none,none
15436,17.041,Y,Y,N,0,0,0,0,0,none,none
15437,"1,728.83",Y,N,N,385.2363,0,385.2363,22.28,22.28306427,partial,partial
15438,728.804,Y,N,N,0,0,0,0,0,none,none
15439,520.808,Y,Y,N,0,0,0,0,0,none,none
15440,587.748,Y,Y,N,0,0,0,0,0,none,none
15441,277.8,Y,Y,N,0,0,0,0,0,none,none
15442,"1,010.11",Y,Y,N,0,0,0,0,0,none,none
15443,"2,417.53",Y,N,N,"1,303.40",0,1303.4,53.91,53.9145326,partial,partial
15444,174.56,Y,N,N,0,0,0,0,0,none,none
15445,"1,361.78",Y,N,N,0,0,0,0,0,none,none
15446,"2,664.97",Y,Y,N,"1,194.36",0,1194.36,44.82,44.81701483,partial,partial
15447,"2,661.73",Y,Y,N,0,0,0,0,0,none,none
15448,"6,280.94",Y,N,N,"3,863.02",0,3863.02,61.5,61.50385133,partial,partial
15449,"5,669.88",Y,Y,N,"4,498.05",0,4498.05,79.33,79.33236682,partial,partial
15450,"3,559.13",Y,Y,N,0,0,0,0,0,none,none
15451,"5,705.19",Y,Y,N,0,0,0,0,0,none,none
15452,"10,955.20",Y,Y,N,0,0,0,0,0,none,none
15453,670.479,Y,N,N,0,0,0,0,0,none,none
15454,104.594,Y,Y,N,0,0,0,0,0,none,none
15455,"1,568.05",Y,Y,N,0,0,0,0,0,none,none
15456,164.493,Y,Y,N,0,0,0,0,0,none,none
15457,"2,065.56",Y,Y,N,0,0,0,0,0,none,none
15458,"2,505.90",Y,Y,N,"2,309.63",0,2309.63,92.17,92.16768427,partial,partial
15459,"1,922.23",Y,Y,N,0,0,0,0,0,none,none
15460,"6,658.10",Y,Y,N,0,0,0,0,0,none,none
15461,355.698,Y,N,N,0,0,0,0,0,none,none
15462,714.898,Y,Y,N,0,0,0,0,0,none,none
15463,"1,198.17",Y,Y,N,0,0,0,0,0,none,none
15464,525.375,Y,Y,N,0,0,0,0,0,none,none
15467,"40,575.38",Y,Y,N,"2,386.51",0,2386.51,5.88,5.881670116,partial,partial
15470,"134,795.80",Y,Y,N,"104,539.45",0,104539.45,77.55,77.55393714,partial,partial
15472,"320,444.50",Y,Y,N,"225,541.54",0,225541.54,70.38,70.38396353,partial,partial
15473,917.646,Y,Y,N,255.9092,0,255.9092,27.89,27.8875732,partial,partial
15475,"6,246.09",Y,N,N,144.3859,0,144.3859,2.31,2.31162055,partial,partial
15477,"5,998.98",Y,Y,N,"5,046.20",0,5046.2,84.12,84.11763333,partial,partial
15478,141.179,Y,Y,N,0,0,0,0,0,none,none
15479,"14,048.65",Y,Y,N,"10,425.80",0,10425.8,74.21,74.21211291,partial,partial
15482,29.352,Y,Y,N,0,0,0,0,0,none,none
15488,402.009,Y,N,N,0,0,0,0,0,none,none
15489,636.238,Y,Y,N,0,0,0,0,0,none,none
15491,"2,028.60",Y,Y,N,0,0,0,0,0,none,none
15492,"2,323.29",Y,N,N,776.9398,0,776.9398,33.44,33.44136117,partial,partial
15493,741.281,Y,N,N,49.7276,0,49.7276,6.71,6.708333277,partial,partial
15494,"1,732.40",Y,N,N,929.1899,0,929.1899,53.64,53.63599053,partial,partial
15498,217.701,Y,N,N,217.7009,0,217.7009,100,99.99995407,complete,complete
15500,"4,965.91",Y,Y,N,178.0868,0,178.0868,3.59,3.58618662,partial,partial
15501,"1,132.89",Y,N,N,"1,023.08",0,1023.08,90.31,90.30709071,partial,partial
15502,"1,119.17",Y,Y,N,219.4346,0,219.4346,19.61,19.60690512,partial,partial
15503,310.359,Y,N,N,180.9042,0,180.9042,58.29,58.28869148,partial,partial
15504,971.154,Y,N,N,308.1653,0,308.1653,31.73,31.73186745,partial,partial
15505,"14,771.35",Y,Y,N,"1,624.19",0,1624.19,11,10.99554205,partial,partial
15509,"15,973.35",Y,N,N,"3,898.08",0,3898.08,24.4,24.40364733,partial,partial
15510,"35,143.18",Y,Y,N,"13,413.34",0,13413.34,38.17,38.16769,partial,partial
15511,"20,475.41",Y,Y,N,537.3355,0,537.3355,2.62,2.624296656,partial,partial
15512,"2,027.98",Y,Y,N,36.9571,0,36.9571,1.82,1.822360181,none,none
15513,"1,771.72",Y,N,N,113.2855,0,113.2855,6.39,6.394097261,partial,partial
15514,392.391,Y,N,N,89.1832,0,89.1832,22.73,22.72814616,partial,partial
15515,"2,098.25",Y,Y,N,"1,615.31",0,1615.31,76.98,76.98367687,partial,partial
15516,"2,103.31",Y,Y,N,"1,994.14",0,1994.14,94.81,94.80960962,partial,partial
15517,"4,064.97",Y,N,N,"1,949.86",0,1949.86,47.97,47.96738967,partial,partial
15518,"3,340.87",Y,Y,N,"2,383.24",0,2383.24,71.34,71.33590951,partial,partial
15519,65.284,Y,N,N,0,0,0,0,0,none,none
15520,"2,178.99",Y,Y,N,"1,822.62",0,1822.62,83.65,83.64517506,partial,partial
15521,352.956,Y,Y,N,145.975,0,145.975,41.36,41.3578463,partial,partial
15522,"1,492.77",Y,Y,N,"1,463.60",0,1463.6,98.05,98.04591464,complete,complete
15523,"1,383.11",Y,Y,N,"1,230.45",0,1230.45,88.96,88.9625554,partial,partial
15524,211.174,Y,Y,N,17.7747,0,17.7747,8.42,8.417087331,partial,partial
15525,642.781,Y,Y,N,640.8561,0,640.8561,99.7,99.70053564,complete,complete
15526,320.255,Y,Y,N,306.403,0,306.403,95.67,95.67469673,partial,partial
15527,554.26,Y,Y,N,530.5159,0,530.5159,95.72,95.71607188,partial,partial
15528,162.208,Y,N,N,161.7029,0,161.7029,99.69,99.68860969,complete,complete
15529,273.446,Y,Y,N,269.208,0,269.208,98.45,98.45015104,complete,complete
